longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,rooms_per_household,bedrooms_per_household,population_per_household,bedrooms_per_room,household_density,room_density,distance_to_LA,distance_to_SF,distance_to_SD,coastal_proximity,income_per_person,income_squared,income_log,age_squared,age_log,income_age_interaction,income_rooms_interaction,~income_bin,~age_bin,~pop_density_bin,~ocean_proximity_INLAND,~ocean_proximity_ISLAND,~ocean_proximity_NEAR BAY,~ocean_proximity_NEAR OCEAN,median_house_value
-121.5,38.34,36,1212,255,569,256,2.0048,4.734375,0.99609375,2.22265625,0.21039604,0.449912127,2.130052724,5.384117247,1.079182269,7.103436049,121.5,0.901983831,4.01922304,1.10021101,1296,3.610917913,72.1728,9.491475,0,2,0,1,0,0,0,72900
-121.54,38.29,47,1396,254,630,218,2.8616,6.403669725,1.165137615,2.889908257,0.181948424,0.346031746,2.215873016,5.368849274,1.019152771,7.088553146,121.54,0.990204444,8.18875456,1.351081605,2209,3.871201011,134.4952,18.32474128,0,3,0,1,0,0,0,92500
-121.56,38.26,43,1906,327,996,314,2.9744,6.070063694,1.041401274,3.171974522,0.171563484,0.315261044,1.913654618,5.357557889,0.98685884,7.077399501,121.56,0.93771245,8.84705536,1.379873793,1849,3.784189634,127.8992,18.05479745,0,3,0,1,0,0,0,136800
-121.51,38.26,52,910,212,429,212,1.6458,4.29245283,1,2.023584906,0.232967033,0.494172494,2.121212121,5.326752907,1.03069412,7.046431274,121.51,0.813309091,2.70865764,0.972973477,2704,3.970291914,85.5816,7.064518868,0,3,0,1,0,0,0,52800
-121.57,38.19,36,1395,264,700,244,2.4353,5.717213115,1.081967213,2.868852459,0.189247312,0.348571429,1.992857143,5.309016908,0.945403813,7.028965763,121.57,0.848876,5.93068609,1.234104258,1296,3.610917913,87.6708,13.9231291,0,2,0,1,0,0,0,162500
-121.7,38.1,19,4896,1083,2150,905,3.3398,5.409944751,1.196685083,2.375690608,0.22120098,0.420930233,2.277209302,5.322658596,0.789446876,7.042180039,121.7,1.405822791,11.15426404,1.467828264,361,2.995732274,63.4562,18.06813348,0,1,0,1,0,0,0,89700
-121.29,36.9,17,3610,593,1734,559,5.8324,6.457960644,1.060822898,3.1019678,0.164265928,0.322376009,2.08189158,4.170120925,1.428633742,5.878450621,121.29,1.880225836,34.01688976,1.921676003,289,2.890371758,99.1508,37.66540966,1,1,0,1,0,0,0,374200
-121.37,36.89,21,2471,473,1753,451,4.025,5.478935698,1.048780488,3.88691796,0.191420478,0.257273246,1.409583571,4.2221867,1.372693837,5.927868057,121.37,1.035524815,16.200625,1.614425454,441,3.091042453,84.525,22.05271619,1,1,0,1,0,0,0,293800
-121.47,36.92,27,2049,417,1230,336,4.6477,6.098214286,1.241071429,3.660714286,0.203513909,0.273170732,1.665853659,4.316629302,1.277581453,6.020195819,121.47,1.26961561,21.60111529,1.731248383,729,3.33220451,125.4879,28.34267054,1,2,0,1,0,0,0,265900
-121.53,36.85,23,3359,725,1862,651,2.6719,5.159754224,1.113671275,2.860215054,0.215838047,0.34962406,1.803974221,4.315953259,1.283149395,6.014958329,121.53,0.934160526,7.13904961,1.300709239,529,3.17805383,61.4537,13.78634731,0,1,0,1,0,0,0,193600
-121.51,36.86,36,1019,168,602,169,2.625,6.029585799,0.99408284,3.562130178,0.164867517,0.280730897,1.69269103,4.307256265,1.289980763,6.00734165,121.51,0.736918605,6.890625,1.287854288,1296,3.610917913,94.5,15.82766272,0,2,0,1,0,0,0,210000
-121.6,36.88,21,3416,624,1862,595,4.7813,5.741176471,1.048739496,3.129411765,0.182669789,0.319548872,1.834586466,4.388758655,1.213368192,6.086479089,121.6,1.527859023,22.86082969,1.754628571,441,3.091042453,100.4073,27.45028706,1,1,0,0,0,0,0,241500
-121.5,36.81,20,1345,230,731,217,4.2333,6.198156682,1.059907834,3.368663594,0.171003717,0.296853625,1.83994528,4.267194691,1.332789695,5.965680657,121.5,1.256670451,17.92082889,1.655042054,400,3.044522438,84.666,26.23865668,1,1,0,1,0,0,0,363300
-121.42,36.86,41,440,106,389,94,2.6818,4.680851064,1.127659574,4.138297872,0.240909091,0.241645244,1.131105398,4.239412994,1.354932607,5.942512238,121.42,0.648044216,7.19205124,1.303401763,1681,3.737669618,109.9538,12.55310638,0,3,0,1,0,0,0,225000
-121.41,36.85,11,1708,394,1474,372,2.8839,4.591397849,1.059139785,3.962365591,0.230679157,0.252374491,1.158751696,4.225297685,1.369061127,5.928371421,121.41,0.727822795,8.31687921,1.356839803,121,2.48490665,31.7229,13.24113226,0,0,0,1,0,0,0,145900
-121.4,36.85,50,2666,613,1768,555,2.6598,4.803603604,1.104504505,3.185585586,0.229932483,0.313914027,1.507918552,4.21780921,1.376450642,5.921208466,121.4,0.834948529,7.07453604,1.297408501,2500,3.931825633,132.99,12.77662486,0,3,0,1,0,0,0,157300
-121.4,36.84,52,1860,400,1215,367,2.9554,5.068119891,1.089918256,3.310626703,0.215053763,0.302057613,1.530864198,4.211182557,1.383189925,5.914230609,121.4,0.89270107,8.73438916,1.375081734,2704,3.970291914,153.6808,14.97832153,0,3,0,1,0,0,0,136500
-121.4,36.84,40,2352,536,1430,535,3.0912,4.396261682,1.001869159,2.672897196,0.227891156,0.374125874,1.644755245,4.211182557,1.383189925,5.914230609,121.4,1.156497902,9.55551744,1.408838326,1600,3.713572067,123.648,13.58972411,0,3,0,1,0,0,0,155300
-121.41,36.84,23,1771,356,1105,338,3.7049,5.23964497,1.053254438,3.269230769,0.201016375,0.305882353,1.602714932,4.218682796,1.375836607,5.921402005,121.41,1.133263529,13.72628401,1.548604519,529,3.17805383,85.2127,19.41236065,1,1,0,1,0,0,0,192200
-121.4,36.86,36,1256,270,910,255,1.9405,4.925490196,1.058823529,3.568627451,0.214968153,0.28021978,1.38021978,4.224449139,1.369751207,5.928194978,121.4,0.543766484,3.76554025,1.078579635,1296,3.610917913,69.858,9.557913725,0,2,0,1,0,0,0,145400
-121.38,36.85,13,4115,782,2903,747,3.7316,5.508701473,1.046854083,3.886211513,0.190036452,0.257320014,1.417499139,4.202863611,1.391327557,5.906907287,121.38,0.960215363,13.92483856,1.554263412,169,2.63905733,48.5108,20.55627041,1,0,0,1,0,0,0,192400
-121.38,36.84,6,3769,669,2061,648,4.1875,5.816358025,1.032407407,3.180555556,0.177500663,0.31441048,1.82872392,4.196213356,1.397995125,5.899912516,121.38,1.316593886,17.53515625,1.646251886,36,1.945910149,25.125,24.35599923,1,0,0,1,0,0,0,217600
-121.37,36.84,11,1996,382,1023,358,3.5714,5.575418994,1.067039106,2.857541899,0.191382766,0.349951124,1.951124145,4.188744505,1.405445968,5.892765879,121.37,1.249815445,12.75489796,1.519819504,121,2.48490665,39.2854,19.9120514,1,0,0,1,0,0,0,243000
-121.38,36.84,17,2625,512,1487,481,3.6354,5.457380457,1.064449064,3.091476091,0.195047619,0.323470074,1.76529926,4.196213356,1.397995125,5.899912516,121.38,1.175943107,13.21613316,1.533722495,289,2.890371758,61.8018,19.83976091,1,1,0,1,0,0,0,221200
-121.37,36.83,14,3658,612,1951,600,4.76,6.096666667,1.02,3.251666667,0.167304538,0.307534598,1.87493593,4.18209571,1.41211769,5.885771292,121.37,1.463864685,22.6576,1.750937475,196,2.708050201,66.64,29.02013333,1,1,0,1,0,0,0,216000
-121.4,36.83,11,3701,739,1749,654,3.067,5.659021407,1.129969419,2.674311927,0.199675763,0.373927959,2.116066324,4.204569244,1.389968478,5.907261438,121.4,1.14683705,9.406489,1.402905627,121,2.48490665,33.737,17.35621865,0,0,0,1,0,0,0,207900
-121.44,36.84,7,1644,338,1143,331,4.005,4.966767372,1.021148036,3.453172205,0.205596107,0.289588801,1.43832021,4.241245398,1.353980196,5.942965228,121.44,1.15980315,16.040025,1.610437413,49,2.079441542,28.035,19.89190332,1,0,0,1,0,0,0,180400
-121.42,36.85,7,1626,325,677,304,2.3125,5.348684211,1.069078947,2.226973684,0.199876999,0.449039882,2.401772526,4.232796538,1.36170495,5.935542578,121.42,1.038404727,5.34765625,1.197703191,49,2.079441542,16.1875,12.36883224,0,0,0,1,0,0,0,170800
-121.32,36.79,30,516,90,288,95,3.6333,5.431578947,0.947368421,3.031578947,0.174418605,0.329861111,1.791666667,4.118151349,1.47604484,5.822058888,121.32,1.198484375,13.20086889,1.533269357,900,3.433987204,108.999,19.73455579,1,2,0,1,0,0,0,202500
-121.36,36.81,7,4609,741,1660,720,5.0871,6.401388889,1.029166667,2.305555556,0.160772402,0.43373494,2.776506024,4.161344318,1.432955118,5.86464438,121.36,2.206453012,25.87858641,1.806171778,49,2.079441542,35.6097,32.56450542,1,0,0,1,0,0,0,290500
-121.34,36.76,15,2638,429,1289,357,4.1528,7.389355742,1.201680672,3.610644258,0.162623199,0.276958883,2.046547711,4.113302144,1.481595886,5.815459371,121.34,1.150154849,17.24574784,1.639540256,225,2.772588722,62.292,30.68651653,1,1,0,1,0,0,0,336800
-117.72,33.99,14,5622,861,3108,821,5.7763,6.84774665,1.048721072,3.785627284,0.153148346,0.264157014,1.808880309,0.527380821,6.034055715,1.391477524,117.72,1.525850161,33.36564169,1.91343123,196,2.708050201,80.8682,39.55463898,1,1,0,1,0,0,0,206700
-117.76,33.94,40,1092,213,457,190,5.1165,5.747368421,1.121052632,2.405263158,0.195054945,0.415754923,2.389496718,0.496542576,6.034605734,1.362934958,117.76,2.127210066,26.17857225,1.810990038,1600,3.713572067,204.66,29.40641053,1,3,0,0,0,0,0,184200
-117.69,34.09,28,1437,295,724,262,2.725,5.484732824,1.125954198,2.763358779,0.205288796,0.361878453,1.98480663,0.554988766,5.995474324,1.472560933,117.69,0.986118785,7.425625,1.315066852,784,3.36729583,76.3,14.94589695,0,2,0,1,0,0,0,140200
-117.7,34.08,10,1979,454,1117,389,3.7802,5.087403599,1.167095116,2.871465296,0.229408792,0.348254252,1.771709937,0.544410259,5.993748608,1.466876852,117.7,1.316470725,14.28991204,1.564482387,100,2.397895273,37.802,19.23140308,1,0,0,1,0,0,0,107300
-117.7,34.09,25,1719,331,1098,324,3.625,5.305555556,1.021604938,3.388888889,0.19255381,0.295081967,1.56557377,0.545012413,5.987589195,1.476182136,117.7,1.069672131,13.140625,1.531476371,625,3.258096538,90.625,19.23263889,1,1,0,1,0,0,0,121800
-117.71,34.08,29,1276,283,1216,316,2.5972,4.037974684,0.89556962,3.848101266,0.221786834,0.259868421,1.049342105,0.534423549,5.985877911,1.470580056,117.71,0.674930263,6.74544784,1.280155765,841,3.401197382,75.3188,10.48742785,0,2,0,1,0,0,0,134300
-117.71,34.07,31,1840,380,1187,357,3.8875,5.154061625,1.06442577,3.324929972,0.206521739,0.300758214,1.550126369,0.533996751,5.992055772,1.461307531,117.71,1.169197557,15.11265625,1.586680925,961,3.465735903,120.5125,20.03641457,1,2,0,1,0,0,0,129200
-117.69,34.08,30,4255,773,2129,730,4.5185,5.828767123,1.05890411,2.916438356,0.181668625,0.342883983,1.998590888,0.554397448,6.001625644,1.46323262,117.69,1.549321278,20.41684225,1.708106084,900,3.433987204,135.555,26.33728425,1,2,0,1,0,0,0,142500
-117.69,34.07,35,3222,559,1970,550,3.7083,5.858181818,1.016363636,3.581818182,0.173494724,0.279187817,1.635532995,0.553986038,6.007787311,1.453913237,117.69,1.035312183,13.75148889,1.549326909,1225,3.583518938,129.7905,21.72389564,1,2,0,1,0,0,0,131000
-117.69,34.07,34,4055,739,2470,753,3.8586,5.385126162,0.981407703,3.280212483,0.182244143,0.3048583,1.641700405,0.553986038,6.007787311,1.453913237,117.69,1.176326235,14.88879396,1.580750331,1156,3.555348061,131.1924,20.77904781,1,2,0,1,0,0,0,136000
-117.69,34.08,14,4136,886,2026,788,3.2344,5.248730964,1.124365482,2.57106599,0.214216634,0.388943731,2.041461007,0.554397448,6.001625644,1.46323262,117.69,1.257999605,10.46134336,1.443241642,196,2.708050201,45.2816,16.97649543,0,1,0,1,0,0,0,128200
-117.71,34.07,24,1948,362,1286,364,3.6,5.351648352,0.994505495,3.532967033,0.185831622,0.283048212,1.514774495,0.533996751,5.992055772,1.461307531,117.71,1.018973561,12.96,1.526056303,576,3.218875825,86.4,19.26593407,1,1,0,1,0,0,0,139300
-117.7,34.08,33,4674,791,2769,784,4.1448,5.961734694,1.008928571,3.531887755,0.169234061,0.283134706,1.687973998,0.544410259,5.993748608,1.466876852,117.7,1.173536728,17.17936704,1.637986496,1089,3.526360525,136.7784,24.71019796,1,2,0,1,0,0,0,137300
-117.7,34.07,33,1552,288,1326,303,3.7969,5.122112211,0.95049505,4.376237624,0.18556701,0.228506787,1.170437406,0.543991296,5.999918364,1.45758077,117.7,0.867617421,14.41644961,1.567969876,1089,3.526360525,125.2977,19.44814785,1,2,0,1,0,0,0,128400
-117.69,34.06,29,873,226,649,198,2.7986,4.409090909,1.141414141,3.277777778,0.258877434,0.305084746,1.345146379,0.553754937,6.013959292,1.444602956,117.69,0.853810169,7.83216196,1.334632578,841,3.401197382,81.1594,12.33928182,0,2,0,1,0,0,0,114400
-117.69,34.06,25,1881,433,1337,417,2.5536,4.510791367,1.038369305,3.206235012,0.230196704,0.311892296,1.406881077,0.553754937,6.013959292,1.444602956,117.69,0.796448168,6.52087296,1.267961174,625,3.258096538,63.84,11.51875683,0,1,0,1,0,0,0,144000
-117.7,34.06,25,2054,609,2271,564,2.3049,3.641843972,1.079787234,4.026595745,0.296494645,0.248348745,0.90444738,0.543755947,6.006098432,1.448294065,117.7,0.572419022,5.31256401,1.195406216,625,3.258096538,57.6225,8.39408617,0,1,0,1,0,0,0,150000
-117.7,34.06,7,732,145,431,132,2.9107,5.545454545,1.098484848,3.265151515,0.198087432,0.306264501,1.69837587,0.543755947,6.006098432,1.448294065,117.7,0.891444084,8.47217449,1.363716386,49,2.079441542,20.3749,16.14115455,0,0,0,1,0,0,0,95300
-117.71,34.06,27,2127,628,1970,534,1.4722,3.983146067,1.176029963,3.689138577,0.295251528,0.27106599,1.079695431,0.533756995,5.998243941,1.452044662,117.71,0.39906335,2.16737284,0.905108442,729,3.33220451,39.7494,5.86398764,0,2,0,1,0,0,0,91300
-117.68,34.05,25,1859,463,1070,374,2.5395,4.970588235,1.237967914,2.860962567,0.249058634,0.34953271,1.737383178,0.563704293,6.028000694,1.431647198,117.68,0.887638318,6.44906025,1.263985474,625,3.258096538,63.4875,12.62280882,0,1,0,1,0,0,0,187500
-117.69,34.05,10,1875,366,1055,363,4.3264,5.165289256,1.008264463,2.906336088,0.1952,0.344075829,1.777251185,0.553704371,6.020141557,1.435301954,117.69,1.488609668,18.71773696,1.672675588,100,2.397895273,43.264,22.34710744,1,0,0,1,0,0,0,128900
-117.7,34.05,24,2834,470,1815,471,4.7357,6.016985138,0.997876858,3.853503185,0.165843331,0.259504132,1.561432507,0.543704451,6.01228878,1.439016921,117.7,1.228933719,22.42685449,1.746709801,576,3.218875825,113.6568,28.49463652,1,1,0,1,0,0,0,162500
-117.71,34.06,16,1458,295,912,331,3.625,4.404833837,0.891238671,2.755287009,0.202331962,0.362938596,1.598684211,0.533756995,5.998243941,1.452044662,117.71,1.315652412,13.140625,1.531476371,256,2.833213344,58,15.96752266,1,1,0,1,0,0,0,160400
-117.71,34.05,20,2281,444,1545,481,2.5735,4.742203742,0.923076923,3.212058212,0.194651469,0.311326861,1.476375405,0.533704534,6.004442386,1.442791634,117.71,0.801199676,6.62290225,1.273545508,400,3.044522438,51.47,12.20406133,0,1,0,1,0,0,0,130500
-117.72,34.05,31,2220,526,1662,472,2.7321,4.703389831,1.11440678,3.521186441,0.236936937,0.283995187,1.335740072,0.523704621,5.996602402,1.446625625,117.72,0.775903249,7.46437041,1.316971078,961,3.465735903,84.6951,12.85013136,0,2,0,1,0,0,0,104300
-117.72,34.05,8,1841,409,1243,394,4.0614,4.672588832,1.038071066,3.154822335,0.222161869,0.31697506,1.481094127,0.523704621,5.996602402,1.446625625,117.72,1.28736251,16.49496996,1.621643125,64,2.197224577,32.4912,18.97725228,1,0,0,1,0,0,0,107000
-117.7,34.04,13,5301,1025,2870,984,3.5954,5.387195122,1.041666667,2.916666667,0.193359743,0.342857143,1.847038328,0.54383686,6.018489376,1.429749524,117.7,1.232708571,12.92690116,1.525055803,169,2.63905733,46.7402,19.36912134,1,0,0,1,0,0,0,163000
-117.71,34.04,20,1950,310,1054,312,4.625,6.25,0.993589744,3.378205128,0.158974359,0.29601518,1.850094877,0.533839423,6.010651077,1.433548639,117.71,1.369070209,21.390625,1.727220948,400,3.044522438,92.5,28.90625,1,1,0,1,0,0,0,222100
-117.71,34.04,17,4098,733,1859,713,2.9811,5.747545582,1.028050491,2.607293128,0.17886774,0.383539537,2.204410974,0.533839423,6.010651077,1.433548639,117.71,1.143369715,8.88695721,1.381558163,289,2.890371758,50.6787,17.13400813,0,1,0,1,0,0,0,231800
-117.72,34.03,17,2902,476,1652,479,5.6029,6.058455115,0.993736952,3.448851775,0.16402481,0.289951574,1.756658596,0.524170325,6.009046211,1.428199461,117.72,1.624569673,31.39248841,1.887508946,289,2.890371758,95.2493,33.94491816,1,1,0,1,0,0,0,161800
-117.72,34.02,17,1781,262,860,256,6.5958,6.95703125,1.0234375,3.359375,0.147108366,0.297674419,2.070930233,0.524688984,6.015283399,1.419002361,117.72,1.96340093,43.50457764,2.027595463,289,2.890371758,112.1286,45.88718672,2,1,0,1,0,0,0,236800
-117.73,34.01,36,2340,392,1213,388,4.125,6.030927835,1.010309278,3.12628866,0.167521368,0.319868096,1.929101401,0.515430432,6.013729656,1.413810348,117.73,1.319455894,17.015625,1.634130525,1296,3.610917913,148.5,24.87757732,1,2,0,1,0,0,0,213000
-117.72,34,15,4363,690,2410,666,5.4824,6.551051051,1.036036036,3.618618619,0.158148063,0.276348548,1.810373444,0.526295098,6.027788182,1.400641175,117.72,1.515053278,30.05670976,1.869090812,225,2.772588722,82.236,35.91548228,1,1,0,1,0,0,0,179700
-117.69,34,28,707,154,561,129,2.5781,5.480620155,1.19379845,4.348837209,0.217821782,0.229946524,1.260249554,0.556155131,6.051206026,1.388942655,117.69,0.592825134,6.64659961,1.274831933,784,3.36729583,72.1868,14.12958682,0,2,0,1,0,0,0,111600
-117.7,34,15,4905,711,2711,762,5.7021,6.437007874,0.933070866,3.557742782,0.144954128,0.281077093,1.809295463,0.546200082,6.043393614,1.392781282,117.7,1.602729694,32.51394441,1.90242091,225,2.772588722,85.5315,36.7044626,1,1,0,1,0,0,0,193100
-117.71,34.03,11,3467,749,2163,676,3.4267,5.128698225,1.107988166,3.199704142,0.21603692,0.312528895,1.602866389,0.534161521,6.016869981,1.424315871,117.71,1.070942765,11.74227289,1.487654385,121,2.48490665,37.6937,17.57451021,1,0,0,1,0,0,0,164400
-117.68,34.03,16,2859,668,1946,591,3.0396,4.837563452,1.130287648,3.292724196,0.233648129,0.303699897,1.469167523,0.564136978,6.04037982,1.413025725,117.68,0.923126208,9.23916816,1.396145677,256,2.833213344,48.6336,14.70425787,0,1,0,1,0,0,0,124300
-117.69,34.01,30,2598,573,2170,518,2.3,5.015444015,1.106177606,4.189189189,0.220554273,0.238709677,1.197235023,0.555305799,6.044972818,1.398194443,117.69,0.549032258,5.29,1.193922468,900,3.433987204,69,11.53552124,0,2,0,1,0,0,0,95600
-117.68,34.15,24,1033,189,486,204,4.1719,5.06372549,0.926470588,2.382352941,0.182962246,0.419753086,2.125514403,0.57212108,5.966725431,1.525278237,117.68,1.751167901,17.40474961,1.643240126,576,3.218875825,100.1256,21.12535637,1,1,0,1,0,0,0,213500
-117.64,34.15,16,2896,404,1165,379,6.4559,7.64116095,1.065963061,3.073878628,0.139502762,0.325321888,2.48583691,0.611570544,5.998546855,1.512138122,117.64,2.100245579,41.67864481,2.009005665,256,2.833213344,103.2944,49.33057098,2,1,0,1,0,0,0,392900
-117.66,34.13,17,3229,405,1289,407,6.3842,7.933660934,0.995085995,3.167076167,0.125425828,0.315748642,2.505042669,0.588862064,5.994763079,1.499715206,117.66,2.015802483,40.75800964,1.999342582,289,2.890371758,108.5314,50.65007813,2,1,0,1,0,0,0,307100
-117.67,34.12,15,3162,495,1145,473,5.3525,6.684989429,1.046511628,2.420718816,0.15654649,0.413100437,2.761572052,0.577692418,5.992920354,1.49366586,117.67,2.211120087,28.64925625,1.848848436,225,2.772588722,80.2875,35.78140592,1,1,0,1,0,0,0,191700
-117.66,34.13,19,3995,554,1523,509,6.075,7.848722986,1.088408644,2.992141454,0.138673342,0.334208798,2.623112278,0.588862064,5.994763079,1.499715206,117.66,2.03031845,36.905625,1.956567444,361,2.995732274,115.425,47.68099214,1,1,0,1,0,0,0,254100
-117.65,34.13,24,2121,296,913,302,5.9328,7.023178808,0.98013245,3.023178808,0.139556813,0.330777656,2.323110624,0.59877586,6.002705421,1.49641829,117.65,1.962437678,35.19811584,1.936263772,576,3.218875825,142.3872,41.66711523,1,1,0,1,0,0,0,255900
-117.65,34.12,17,3006,427,1291,406,6.2083,7.403940887,1.051724138,3.179802956,0.142049235,0.314484895,2.328427576,0.597558809,6.008782769,1.486970645,117.65,1.952416576,38.54298889,1.97523314,289,2.890371758,105.5411,45.96588621,1,1,0,1,0,0,0,242700
-117.64,34.12,18,3605,534,1682,480,5.8407,7.510416667,1.1125,3.504166667,0.148127601,0.285374554,2.143281807,0.607495292,6.016723225,1.483712809,117.64,1.666787158,34.11377649,1.922890066,324,2.944438979,105.1326,43.86609063,1,1,0,1,0,0,0,202900
-117.65,34.11,29,2927,634,1710,623,3.6219,4.69823435,1.017656501,2.744783307,0.216604031,0.364327485,1.711695906,0.59650694,6.014870603,1.47753027,117.65,1.319557719,13.11815961,1.530805876,841,3.401197382,105.0351,17.01653499,1,2,0,1,0,0,0,176600
-117.64,34.11,16,2129,420,932,379,2.5868,5.617414248,1.10817942,2.459102902,0.197275716,0.406652361,2.284334764,0.606460658,6.022803033,1.474251573,117.64,1.051928326,6.69153424,1.27726044,256,2.833213344,41.3888,14.53112718,0,1,0,1,0,0,0,146900
-117.63,34.11,30,2674,428,1404,456,4.2969,5.864035088,0.938596491,3.078947368,0.160059835,0.324786325,1.904558405,0.616415874,6.03074161,1.471033548,117.63,1.395574359,18.46334961,1.667121744,900,3.433987204,128.907,25.19717237,1,2,0,1,0,0,0,165600
-117.68,34.12,16,2181,321,1133,350,5.7214,6.231428571,0.917142857,3.237142857,0.147180193,0.308914387,1.924977935,0.567762741,5.984998444,1.497102435,117.68,1.767422771,32.73441796,1.905296466,256,2.833213344,91.5424,35.65249543,1,1,0,1,0,0,0,259400
-117.68,34.11,16,3190,471,1414,464,5.5292,6.875,1.015086207,3.047413793,0.147648903,0.3281471,2.256011315,0.566655566,5.991110445,1.487726353,117.68,1.814390948,30.57205264,1.876284424,256,2.833213344,88.4672,38.01325,1,1,0,1,0,0,0,208600
-117.66,34.12,16,3853,541,1726,497,6.1195,7.752515091,1.088531187,3.472837022,0.14041007,0.287949015,2.232329085,0.58762448,6.000848471,1.490288462,117.66,1.762103998,37.44828025,1.962837498,256,2.833213344,97.912,47.4415161,1,1,0,1,0,0,0,251100
-117.66,34.11,19,3445,661,1635,580,5.0681,5.939655172,1.139655172,2.818965517,0.191872279,0.354740061,2.107033639,0.586554797,6.006944346,1.480869238,117.66,1.797858104,25.68563761,1.803045541,361,2.995732274,96.2939,30.10276638,1,1,0,1,0,0,0,230500
